episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,experiment_id,pair_id,condition,stop_rule_name,stop_rule_threshold,stop_rule_k,stop_triggered,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason,stop_head_enabled,stop_head_mode,stop_head_model_path,stop_head_latency_ms,stop_probability,stop_decision_shadow,stop_threshold,stop_reason_shadow,distance_to_goal_at_stop_signal,nearest_goal_distance_so_far,overshoot_detected,would_have_stopped_step,would_have_stopped_sim_time,stop_authority_enabled
authcmp_D_stopauth_20260708_145306,905,16.466668,1783518792.93206,-0.773513,0.774797,0.0,-0.784256,0.0,0.0,-0.000144,0.005515,camera_link,16.466668,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4767,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,906,16.483334,1783518792.948688,-0.773519,0.774803,0.0,-0.784261,0.0,0.0,-0.000159,0.005593,camera_link,16.483334,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4767,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,907,16.500001,1783518792.952635,-0.773525,0.774809,0.0,-0.784257,0.0,0.0,-0.000159,0.005593,camera_link,16.500001,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4767,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,908,16.516668,1783518792.957324,-0.773531,0.774815,0.0,-0.78426,0.0,0.0,-0.000159,0.005593,camera_link,16.516668,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4767,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,909,16.533334,1783518792.982882,-0.773537,0.774821,0.0,-0.784256,0.0,0.0,-0.000147,0.004945,camera_link,16.533334,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4767,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,910,16.550001,1783518792.990192,-0.773543,0.774827,0.0,-0.78426,0.0,0.0,-0.000147,0.004945,camera_link,16.550001,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4767,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,911,16.566668,1783518792.994625,-0.773549,0.774833,0.0,-0.784257,0.0,0.0,-0.000147,0.004945,camera_link,16.566668,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4767,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,912,16.583334,1783518793.006514,-0.773555,0.774839,0.0,-0.784255,0.0,0.0,-0.000163,0.005251,camera_link,16.583334,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4767,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,913,16.600001,1783518793.008766,-0.773561,0.774845,0.0,-0.784255,0.0,0.0,-0.000163,0.005251,camera_link,16.600001,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4767,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,914,16.616668,1783518793.010699,-0.773567,0.774851,0.0,-0.784255,0.0,0.0,-0.000163,0.005251,camera_link,16.616668,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4767,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
