episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes
manual_arc_20260708_024944,278,16.683334,1783475385.839481,2.57436,-0.000672,-0.0,-0.000173,0.3,0.0,0.299843,-9.7e-05,camera_link,16.683334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,279,16.700001,1783475385.847654,2.579352,-0.000673,0.0,-0.000173,0.3,0.0,0.299854,-0.00022,camera_link,16.700001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,280,16.716668,1783475385.849807,2.584343,-0.000674,0.0,-0.000173,0.3,0.0,0.299854,-0.00022,camera_link,16.716668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,281,16.733334,1783475385.85155,2.589335,-0.000675,-0.0,-0.000173,0.3,0.0,0.299854,-0.00022,camera_link,16.733334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,282,16.750001,1783475385.858134,2.594326,-0.000676,-0.0,-0.000173,0.3,0.0,0.299866,0.000413,camera_link,16.750001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,283,16.766668,1783475385.859839,2.599318,-0.000677,0.0,-0.000173,0.3,0.0,0.299866,0.000413,camera_link,16.766668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,284,16.783334,1783475385.861632,2.60431,-0.000677,-0.0,-0.000173,0.3,0.0,0.299866,0.000413,camera_link,16.783334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,285,16.800001,1783475385.868429,2.609301,-0.000678,0.0,-0.000173,0.3,0.0,0.299841,-0.000129,camera_link,16.800001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,286,16.816668,1783475385.870594,2.614293,-0.000679,-0.0,-0.000173,0.3,0.0,0.299841,-0.000129,camera_link,16.816668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,287,16.833334,1783475385.871893,2.619284,-0.00068,0.0,-0.000173,0.3,0.0,0.299841,-0.000129,camera_link,16.833334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,288,16.850001,1783475385.880456,2.624275,-0.000681,-0.0,-0.000173,0.3,0.0,0.299823,-0.000182,camera_link,16.850001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,289,16.866668,1783475385.882607,2.629267,-0.000682,-0.0,-0.000173,0.3,0.0,0.299823,-0.000182,camera_link,16.866668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,290,16.883334,1783475385.885688,2.634259,-0.000683,0.0,-0.000173,0.3,0.0,0.299823,-0.000182,camera_link,16.883334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,291,16.900001,1783475385.898117,2.639251,-0.000683,0.0,-0.000173,0.3,0.0,0.299826,-0.000111,camera_link,16.900001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,292,16.916668,1783475385.899616,2.644243,-0.000684,-0.0,-0.000173,0.3,0.0,0.299826,-0.000111,camera_link,16.916668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,293,16.933334,1783475385.901546,2.649234,-0.000685,-0.0,-0.000173,0.3,0.0,0.299826,-0.000111,camera_link,16.933334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,294,16.950001,1783475385.910566,2.654225,-0.000686,0.0,-0.000173,0.3,0.0,0.299854,-0.000199,camera_link,16.950001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,295,16.966668,1783475385.913043,2.659217,-0.000687,-0.0,-0.000172,0.3,0.0,0.299854,-0.000199,camera_link,16.966668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,296,16.983334,1783475385.914748,2.664208,-0.000688,0.0,-0.000172,0.3,0.0,0.299854,-0.000199,camera_link,16.983334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,297,17.000001,1783475385.926359,2.6692,-0.000689,-0.0,-0.000172,0.3,0.0,0.299839,3.2e-05,camera_link,17.000001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,298,17.016668,1783475385.929815,2.674191,-0.000689,0.0,-0.000172,0.3,0.0,0.299839,3.2e-05,camera_link,17.016668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,299,17.033334,1783475385.931745,2.679183,-0.00069,0.0,-0.000172,0.3,0.0,0.299839,3.2e-05,camera_link,17.033334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,300,17.050001,1783475385.946196,2.684174,-0.000691,0.0,-0.000172,0.3,0.0,0.299842,2.3e-05,camera_link,17.050001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,301,17.066668,1783475385.947781,2.689165,-0.000692,0.0,-0.000172,0.3,0.0,0.299842,2.3e-05,camera_link,17.066668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,302,17.083334,1783475385.95036,2.694157,-0.000693,-0.0,-0.000172,0.3,0.0,0.299842,2.3e-05,camera_link,17.083334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,303,17.100001,1783475385.960024,2.699148,-0.000694,0.0,-0.000172,0.3,0.0,0.299845,-7e-05,camera_link,17.100001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,304,17.116668,1783475385.963068,2.70414,-0.000695,-0.0,-0.000171,0.3,0.0,0.299845,-7e-05,camera_link,17.116668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,305,17.133334,1783475385.964653,2.709131,-0.000695,0.0,-0.000171,0.3,0.0,0.299845,-7e-05,camera_link,17.133334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,306,17.150001,1783475385.974214,2.714122,-0.000696,0.0,-0.000171,0.3,0.0,0.299865,-0.000114,camera_link,17.150001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,307,17.166668,1783475385.975638,2.719114,-0.000697,0.0,-0.000171,0.3,0.0,0.299865,-0.000114,camera_link,17.166668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,308,17.183334,1783475385.976925,2.724106,-0.000698,0.0,-0.00017,0.3,0.0,0.299865,-0.000114,camera_link,17.183334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,309,17.200001,1783475385.98389,2.729097,-0.000699,0.0,-0.00017,0.3,0.0,0.299836,-0.00011,camera_link,17.200001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,310,17.216668,1783475385.986217,2.734088,-0.0007,0.0,-0.00017,0.3,0.0,0.299836,-0.00011,camera_link,17.216668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,311,17.233334,1783475385.988281,2.73908,-0.0007,1e-06,-0.000165,0.3,0.0,0.299836,-0.00011,camera_link,17.233334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,312,17.250001,1783475385.999594,2.744074,-0.000701,-0.0,-0.000165,0.3,0.0,0.299883,-0.000253,camera_link,17.250001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,313,17.266668,1783475386.001361,2.749066,-0.000702,-0.0,-0.000165,0.3,0.0,0.299883,-0.000253,camera_link,17.266668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,314,17.283334,1783475386.002979,2.754057,-0.000703,-0.0,-0.000165,0.3,0.0,0.299883,-0.000253,camera_link,17.283334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,315,17.300001,1783475386.010022,2.759049,-0.000704,0.0,-0.000165,0.3,0.0,0.29981,0.00031,camera_link,17.300001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,316,17.316668,1783475386.011569,2.76404,-0.000704,0.0,-0.000165,0.3,0.0,0.29981,0.00031,camera_link,17.316668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,317,17.333334,1783475386.013129,2.769032,-0.000705,0.0,-0.000165,0.3,0.0,0.29981,0.00031,camera_link,17.333334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,318,17.350001,1783475386.020517,2.774023,-0.000706,-0.0,-0.000165,0.3,0.0,0.299836,4.7e-05,camera_link,17.350001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,319,17.366668,1783475386.022135,2.779014,-0.000707,-0.0,-0.000165,0.3,0.0,0.299836,4.7e-05,camera_link,17.366668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,320,17.383334,1783475386.024098,2.784005,-0.000708,0.0,-0.000165,0.3,0.0,0.299836,4.7e-05,camera_link,17.383334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,321,17.400001,1783475386.031933,2.788997,-0.000708,0.0,-0.000164,0.3,0.0,0.299852,-9e-06,camera_link,17.400001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,322,17.416668,1783475386.033365,2.793988,-0.000709,0.0,-0.000164,0.3,0.0,0.299852,-9e-06,camera_link,17.416668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,323,17.433334,1783475386.034791,2.79898,-0.00071,0.0,-0.000162,0.3,0.0,0.299852,-9e-06,camera_link,17.433334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,324,17.450001,1783475386.041622,2.803972,-0.000711,-0.0,-0.000162,0.3,0.0,0.29986,-0.00026,camera_link,17.450001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,325,17.466668,1783475386.043179,2.808963,-0.000712,0.0,-0.000162,0.3,0.0,0.29986,-0.00026,camera_link,17.466668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,326,17.483334,1783475386.045377,2.813955,-0.000712,-0.0,-0.000162,0.3,0.0,0.29986,-0.00026,camera_link,17.483334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,327,17.500001,1783475386.055593,2.818946,-0.000713,-0.0,-0.000162,0.3,0.0,0.299833,-0.000196,camera_link,17.500001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,328,17.516668,1783475386.057628,2.823938,-0.000714,0.0,-0.000162,0.3,0.0,0.299833,-0.000196,camera_link,17.516668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,329,17.533334,1783475386.059796,2.82893,-0.000715,0.0,-0.000162,0.3,0.0,0.299833,-0.000196,camera_link,17.533334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,330,17.550001,1783475386.07013,2.83392,-0.000716,0.0,-0.000162,0.3,0.0,0.299838,0.000295,camera_link,17.550001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,331,17.566668,1783475386.072553,2.838912,-0.000716,-0.0,-0.000162,0.3,0.0,0.299838,0.000295,camera_link,17.566668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,332,17.583334,1783475386.07402,2.843904,-0.000717,0.0,-0.000162,0.3,0.0,0.299838,0.000295,camera_link,17.583334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,333,17.600001,1783475386.080668,2.848896,-0.000718,0.0,-0.000161,0.3,0.0,0.299843,-0.000111,camera_link,17.600001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,334,17.616668,1783475386.082818,2.853886,-0.000719,0.0,-0.000161,0.3,0.0,0.299843,-0.000111,camera_link,17.616668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,335,17.633334,1783475386.084892,2.858878,-0.00072,-0.0,-0.000161,0.3,0.0,0.299843,-0.000111,camera_link,17.633334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,336,17.650001,1783475386.093801,2.863869,-0.000721,0.0,-0.000161,0.3,0.0,0.299851,-8.9e-05,camera_link,17.650001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,337,17.666668,1783475386.095791,2.868861,-0.000721,0.0,-0.000161,0.3,0.0,0.299851,-8.9e-05,camera_link,17.666668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,338,17.683334,1783475386.097177,2.873852,-0.000722,0.0,-0.000161,0.3,0.0,0.299851,-8.9e-05,camera_link,17.683334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,339,17.700001,1783475386.105054,2.878843,-0.000723,-0.0,-0.000161,0.3,0.0,0.299828,-8.7e-05,camera_link,17.700001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,340,17.716668,1783475386.106879,2.883835,-0.000723,0.0,-0.000158,0.3,0.0,0.299828,-8.7e-05,camera_link,17.716668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,341,17.733334,1783475386.108431,2.888828,-0.000724,-0.0,-0.000158,0.3,0.0,0.299828,-8.7e-05,camera_link,17.733334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,342,17.750001,1783475386.11729,2.893819,-0.000725,-0.0,-0.000158,0.3,0.0,0.29979,-4.7e-05,camera_link,17.750001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,343,17.766668,1783475386.118723,2.89881,-0.000726,0.0,-0.000158,0.3,0.0,0.29979,-4.7e-05,camera_link,17.766668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,344,17.783334,1783475386.119983,2.903801,-0.000727,0.0,-0.000158,0.3,0.0,0.29979,-4.7e-05,camera_link,17.783334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,345,17.800001,1783475386.127414,2.908793,-0.000728,-0.0,-0.000158,0.3,0.0,0.299835,-0.000319,camera_link,17.800001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,346,17.816668,1783475386.128839,2.913784,-0.000728,0.0,-0.000157,0.3,0.0,0.299835,-0.000319,camera_link,17.816668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,347,17.833334,1783475386.130086,2.918775,-0.000729,0.0,-0.000157,0.3,0.0,0.299835,-0.000319,camera_link,17.833334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,348,17.850001,1783475386.136035,2.923766,-0.00073,0.0,-0.000157,0.3,0.0,0.299832,0.000436,camera_link,17.850001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,349,17.866668,1783475386.137378,2.928756,-0.000731,-0.0,-0.000158,0.3,0.0,0.299832,0.000436,camera_link,17.866668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,350,17.883334,1783475386.138754,2.933747,-0.000731,0.0,-0.000158,0.3,0.0,0.299832,0.000436,camera_link,17.883334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,351,17.900001,1783475386.145978,2.938738,-0.000732,0.0,-0.000158,0.3,0.0,0.299813,-0.000142,camera_link,17.900001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,352,17.916668,1783475386.147458,2.943729,-0.000733,0.0,-0.000157,0.3,0.0,0.299813,-0.000142,camera_link,17.916668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,353,17.933334,1783475386.148743,2.948721,-0.000734,0.0,-0.000157,0.3,0.0,0.299813,-0.000142,camera_link,17.933334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,354,17.950001,1783475386.156494,2.953713,-0.000734,0.0,-0.000153,0.3,0.0,0.299635,-0.002836,camera_link,17.950001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,355,17.966668,1783475386.157991,2.958705,-0.000735,0.0,-0.000154,0.3,0.0,0.299635,-0.002836,camera_link,17.966668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,356,17.983334,1783475386.15922,2.963697,-0.000736,0.0,-0.000154,0.3,0.0,0.299635,-0.002836,camera_link,17.983334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,357,18.000001,1783475386.166841,2.968688,-0.000737,0.0,-0.000154,0.3,0.0,0.299815,-0.000299,camera_link,18.000001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,358,18.016668,1783475386.168194,2.97368,-0.000737,0.0,-0.000154,0.3,0.0,0.299815,-0.000299,camera_link,18.016668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,359,18.033334,1783475386.170217,2.978671,-0.000738,-0.0,-0.000154,0.3,0.0,0.299815,-0.000299,camera_link,18.033334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,360,18.050001,1783475386.176808,2.983663,-0.000739,0.0,-0.000154,0.3,0.0,0.299853,0.000275,camera_link,18.050001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,361,18.066668,1783475386.178286,2.988655,-0.00074,0.0,-0.000153,0.3,0.0,0.299853,0.000275,camera_link,18.066668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,362,18.083334,1783475386.17956,2.993646,-0.00074,0.0,-0.000153,0.3,0.0,0.299853,0.000275,camera_link,18.083334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,363,18.100001,1783475386.186242,2.998638,-0.000741,0.0,-0.00015,0.3,0.0,0.299638,-0.001258,camera_link,18.100001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,364,18.116668,1783475386.187633,3.003629,-0.000742,0.0,-0.00015,0.3,0.0,0.299638,-0.001258,camera_link,18.116668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,365,18.133334,1783475386.188993,3.008621,-0.000743,-0.0,-0.00015,0.3,0.0,0.299638,-0.001258,camera_link,18.133334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,366,18.150001,1783475386.195524,3.013613,-0.000743,0.0,-0.00015,0.3,0.0,0.299852,0.000211,camera_link,18.150001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,367,18.166668,1783475386.197087,3.018605,-0.000744,0.0,-0.00015,0.3,0.0,0.299852,0.000211,camera_link,18.166668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,368,18.183334,1783475386.198919,3.023597,-0.000745,0.0,-0.00015,0.3,0.0,0.299852,0.000211,camera_link,18.183334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,369,18.200001,1783475386.205586,3.028588,-0.000746,-0.0,-0.00015,0.3,0.0,0.299832,-8.3e-05,camera_link,18.200001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,370,18.216668,1783475386.207062,3.033579,-0.000746,0.0,-0.00015,0.3,0.0,0.299832,-8.3e-05,camera_link,18.216668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,371,18.233334,1783475386.208447,3.038571,-0.000747,-0.0,-0.00015,0.3,0.0,0.299832,-8.3e-05,camera_link,18.233334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,372,18.250001,1783475386.216022,3.043562,-0.000748,0.0,-0.00015,0.3,0.0,0.299845,-0.000148,camera_link,18.250001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,373,18.266668,1783475386.217446,3.048554,-0.000749,0.0,-0.00015,0.3,0.0,0.299845,-0.000148,camera_link,18.266668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,374,18.283334,1783475386.218804,3.053545,-0.000749,0.0,-0.00015,0.3,0.0,0.299845,-0.000148,camera_link,18.283334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,375,18.300001,1783475386.225023,3.058537,-0.00075,0.0,-0.000146,0.3,0.0,0.299646,-0.002391,camera_link,18.300001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,376,18.316668,1783475386.226448,3.06353,-0.000751,-0.0,-0.000146,0.3,0.0,0.299646,-0.002391,camera_link,18.316668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,377,18.333334,1783475386.228336,3.06852,-0.000751,0.0,-0.000147,0.3,0.0,0.299646,-0.002391,camera_link,18.333334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,378,18.350001,1783475386.234539,3.073511,-0.000752,-0.0,-0.000147,0.3,0.0,0.299821,-0.000161,camera_link,18.350001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,379,18.366668,1783475386.236585,3.078503,-0.000753,0.0,-0.000147,0.3,0.0,0.299821,-0.000161,camera_link,18.366668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,380,18.383334,1783475386.237867,3.083495,-0.000754,0.0,-0.000147,0.3,0.0,0.299821,-0.000161,camera_link,18.383334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,381,18.400001,1783475386.244096,3.088486,-0.000754,0.0,-0.000147,0.3,0.0,0.299818,-7.9e-05,camera_link,18.400001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,382,18.416668,1783475386.245491,3.093477,-0.000755,0.0,-0.000146,0.3,0.0,0.299818,-7.9e-05,camera_link,18.416668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,383,18.433334,1783475386.246715,3.098468,-0.000756,-0.0,-0.000146,0.3,0.0,0.299818,-7.9e-05,camera_link,18.433334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,384,18.450001,1783475386.253312,3.103459,-0.000757,0.0,-0.000146,0.3,0.0,0.29985,-1.3e-05,camera_link,18.450001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,385,18.466668,1783475386.254852,3.108451,-0.000757,0.0,-0.000146,0.3,0.0,0.29985,-1.3e-05,camera_link,18.466668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,386,18.483334,1783475386.256179,3.113443,-0.000758,0.0,-0.000146,0.3,0.0,0.29985,-1.3e-05,camera_link,18.483334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,387,18.500001,1783475386.262222,3.118434,-0.000759,0.0,-0.000146,0.3,0.0,0.299832,-0.000292,camera_link,18.500001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,388,18.516668,1783475386.263672,3.123426,-0.00076,0.0,-0.000145,0.3,0.0,0.299832,-0.000292,camera_link,18.516668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,389,18.533334,1783475386.264921,3.128418,-0.00076,0.0,-0.000145,0.3,0.0,0.299832,-0.000292,camera_link,18.533334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,390,18.550001,1783475386.271258,3.133409,-0.000761,0.0,-0.000145,0.3,0.0,0.29985,0.000142,camera_link,18.550001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,391,18.566668,1783475386.272655,3.138401,-0.000762,0.0,-0.000145,0.3,0.0,0.29985,0.000142,camera_link,18.566668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,392,18.583334,1783475386.273949,3.143392,-0.000762,-0.0,-0.000145,0.3,0.0,0.29985,0.000142,camera_link,18.583334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,393,18.600001,1783475386.279885,3.148384,-0.000763,0.0,-0.000145,0.3,0.0,0.299863,0.000454,camera_link,18.600001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,394,18.616668,1783475386.281339,3.153375,-0.000764,-0.0,-0.000146,0.3,0.0,0.299863,0.000454,camera_link,18.616668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,395,18.633334,1783475386.282553,3.158367,-0.000764,0.0,-0.000146,0.3,0.0,0.299863,0.000454,camera_link,18.633334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,396,18.650001,1783475386.288872,3.163358,-0.000765,-0.0,-0.000146,0.3,0.0,0.29985,5.7e-05,camera_link,18.650001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,397,18.666668,1783475386.290188,3.16835,-0.000766,0.0,-0.000146,0.3,0.0,0.29985,5.7e-05,camera_link,18.666668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,398,18.683334,1783475386.291517,3.173341,-0.000767,0.0,-0.000146,0.3,0.0,0.29985,5.7e-05,camera_link,18.683334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,399,18.700001,1783475386.298863,3.178332,-0.000767,-0.0,-0.000146,0.3,0.0,0.29981,-0.000162,camera_link,18.700001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,400,18.716668,1783475386.300779,3.183323,-0.000768,0.0,-0.000145,0.3,0.0,0.29981,-0.000162,camera_link,18.716668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,401,18.733334,1783475386.302087,3.188315,-0.000769,0.0,-0.000145,0.3,0.0,0.29981,-0.000162,camera_link,18.733334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,402,18.750001,1783475386.308281,3.193306,-0.00077,0.0,-0.000145,0.3,0.0,0.299819,-0.000538,camera_link,18.750001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,403,18.766668,1783475386.309665,3.198298,-0.00077,-0.0,-0.000145,0.3,0.0,0.299819,-0.000538,camera_link,18.766668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,404,18.783334,1783475386.311041,3.203289,-0.000771,0.0,-0.000145,0.3,0.0,0.299819,-0.000538,camera_link,18.783334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,405,18.800001,1783475386.31676,3.208279,-0.000772,0.0,-0.000145,0.3,0.0,0.299823,-1.3e-05,camera_link,18.800001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,406,18.816668,1783475386.318048,3.21327,-0.000772,-0.0,-0.000145,0.3,0.0,0.299823,-1.3e-05,camera_link,18.816668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,407,18.833334,1783475386.319255,3.218261,-0.000773,0.0,-0.000145,0.3,0.0,0.299823,-1.3e-05,camera_link,18.833334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,408,18.850001,1783475386.326597,3.223252,-0.000774,-0.0,-0.000144,0.3,0.0,0.299807,-0.00016,camera_link,18.850001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,409,18.866668,1783475386.328036,3.228243,-0.000775,0.0,-0.000144,0.3,0.0,0.299807,-0.00016,camera_link,18.866668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,410,18.883334,1783475386.329445,3.233234,-0.000775,0.0,-0.000144,0.3,0.0,0.299807,-0.00016,camera_link,18.883334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,411,18.900001,1783475386.33619,3.238225,-0.000776,0.0,-0.000144,0.3,0.0,0.299831,2.7e-05,camera_link,18.900001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,412,18.916668,1783475386.337675,3.243217,-0.000777,0.0,-0.000144,0.3,0.0,0.299831,2.7e-05,camera_link,18.916668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,413,18.933334,1783475386.339171,3.248208,-0.000778,0.0,-0.000144,0.3,0.0,0.299831,2.7e-05,camera_link,18.933334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,414,18.950001,1783475386.345705,3.253199,-0.000778,0.0,-0.000144,0.3,0.0,0.299851,-1.9e-05,camera_link,18.950001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,415,18.966668,1783475386.347169,3.25819,-0.000779,-0.0,-0.000144,0.3,0.0,0.299851,-1.9e-05,camera_link,18.966668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,416,18.983334,1783475386.348404,3.263182,-0.00078,0.0,-0.000144,0.3,0.0,0.299851,-1.9e-05,camera_link,18.983334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,417,19.000001,1783475386.355342,3.268173,-0.00078,-0.0,-0.000144,0.3,0.0,0.299814,0.000108,camera_link,19.000001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,418,19.016668,1783475386.357004,3.273165,-0.000781,0.0,-0.000144,0.3,0.0,0.299814,0.000108,camera_link,19.016668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,419,19.033334,1783475386.35842,3.278156,-0.000782,0.0,-0.000143,0.3,0.0,0.299814,0.000108,camera_link,19.033334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,420,19.050001,1783475386.36538,3.283148,-0.000783,-0.0,-0.000143,0.3,0.0,0.299837,-2.5e-05,camera_link,19.050001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,421,19.066668,1783475386.366797,3.28814,-0.000783,0.0,-0.000143,0.3,0.0,0.299837,-2.5e-05,camera_link,19.066668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,422,19.083334,1783475386.368638,3.293131,-0.000784,0.0,-0.000143,0.3,0.0,0.299837,-2.5e-05,camera_link,19.083334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,423,19.100001,1783475386.375157,3.298123,-0.000785,0.0,-0.000143,0.3,0.0,0.299836,-9.5e-05,camera_link,19.100001,manual_cmd_vel,,nominal,
