episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,collision_detected,collision_count_so_far,collision_body,experiment_id,pair_id,condition,stop_rule_name,stop_rule_threshold,stop_rule_k,stop_rule_ratio,initial_predicted_distance,normalized_predicted_distance,stop_triggered,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason
h21_ft_K_b_20260710_031001,623,20.100001,1783649508.540741,0.280572,-2.924691,4e-06,1.234768,0.2,-0.1479,0.008948,-0.186888,camera_link,20.100001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.74,0.2997,-0.1479,0.0749,-0.0028,0.3096,,,gnm_closed_loop,0.2,-0.1479,True,194,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.081,True,0.2997,-0.1479,0.2,-0.1479,True,armed,False,
h21_ft_K_b_20260710_031001,624,20.116668,1783649508.556006,0.280352,-2.92443,2e-06,1.231263,0.2,-0.1784,0.015717,-0.313636,camera_link,20.116668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.5,0.2961,-0.1784,0.074,-0.0033,0.3005,,,gnm_closed_loop,0.2,-0.1784,True,196,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0809,True,0.2961,-0.1784,0.2,-0.1784,True,armed,False,
h21_ft_K_b_20260710_031001,625,20.133334,1783649508.558283,0.280195,-2.924216,5e-06,1.228285,0.2,-0.1784,0.015717,-0.313636,camera_link,20.133334,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.5,0.2961,-0.1784,0.074,-0.0033,0.3005,,,gnm_closed_loop,0.2,-0.1784,True,198,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0808,True,0.2961,-0.1784,0.2,-0.1784,True,armed,False,
h21_ft_K_b_20260710_031001,626,20.150001,1783649508.560053,0.279968,-2.924039,7e-06,1.226424,0.2,-0.1784,0.015717,-0.313636,camera_link,20.150001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.5,0.2961,-0.1784,0.074,-0.0033,0.3005,,,gnm_closed_loop,0.2,-0.1784,True,200,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0808,True,0.2961,-0.1784,0.2,-0.1784,True,armed,False,
h21_ft_K_b_20260710_031001,627,20.166668,1783649508.575504,0.279712,-2.923766,2e-06,1.222996,0.2,-0.1925,0.020307,-0.404955,camera_link,20.166668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.12,0.2935,-0.1925,0.0734,-0.0035,0.3006,,,gnm_closed_loop,0.2,-0.1925,True,202,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0807,True,0.2935,-0.1925,0.2,-0.1925,True,armed,False,
h21_ft_K_b_20260710_031001,628,20.183334,1783649508.577731,0.279438,-2.923434,5e-06,1.218254,0.2,-0.1925,0.020307,-0.404955,camera_link,20.183334,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.12,0.2935,-0.1925,0.0734,-0.0035,0.3006,,,gnm_closed_loop,0.2,-0.1925,True,204,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0805,True,0.2935,-0.1925,0.2,-0.1925,True,armed,False,
h21_ft_K_b_20260710_031001,629,20.200001,1783649508.579575,0.279163,-2.923113,3e-06,1.213871,0.2,-0.1925,0.020307,-0.404955,camera_link,20.200001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.12,0.2935,-0.1925,0.0734,-0.0035,0.3006,,,gnm_closed_loop,0.2,-0.1925,True,206,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0804,True,0.2935,-0.1925,0.2,-0.1925,True,armed,False,
h21_ft_K_b_20260710_031001,630,20.216668,1783649508.595017,0.27893,-2.922823,5e-06,1.209962,0.2,-0.174,0.020329,-0.430376,camera_link,20.216668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.5,0.2944,-0.174,0.0736,-0.0032,0.2982,,,gnm_closed_loop,0.2,-0.174,True,208,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0803,True,0.2944,-0.174,0.2,-0.174,True,armed,False,
h21_ft_K_b_20260710_031001,631,20.233334,1783649508.597367,0.278588,-2.922551,5e-06,1.20711,0.2,-0.174,0.020329,-0.430376,camera_link,20.233334,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.5,0.2944,-0.174,0.0736,-0.0032,0.2982,,,gnm_closed_loop,0.2,-0.174,True,210,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0803,True,0.2944,-0.174,0.2,-0.174,True,armed,False,
h21_ft_K_b_20260710_031001,632,20.250001,1783649508.599328,0.278359,-2.922355,4e-06,1.204661,0.2,-0.174,0.020329,-0.430376,camera_link,20.250001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.5,0.2944,-0.174,0.0736,-0.0032,0.2982,,,gnm_closed_loop,0.2,-0.174,True,212,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0802,True,0.2944,-0.174,0.2,-0.174,True,armed,False,
h21_ft_K_b_20260710_031001,633,20.266668,1783649511.590979,0.27818,-2.922227,6e-06,1.203245,0.2,-0.1739,0.006892,-0.159577,camera_link,20.266668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.31,0.2978,-0.1739,0.0744,-0.0032,0.2948,,,gnm_closed_loop,0.2,-0.1739,True,214,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0802,True,0.2978,-0.1739,0.2,-0.1739,True,armed,False,
h21_ft_K_b_20260710_031001,634,20.283334,1783649511.593313,0.277946,-2.922025,2e-06,1.200718,0.2,-0.1739,0.006892,-0.159577,camera_link,20.283334,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.31,0.2978,-0.1739,0.0744,-0.0032,0.2948,,,gnm_closed_loop,0.2,-0.1739,True,216,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0802,True,0.2978,-0.1739,0.2,-0.1739,True,armed,False,
h21_ft_K_b_20260710_031001,635,20.300001,1783649511.59522,0.277728,-2.921861,3e-06,1.198877,0.2,-0.1739,0.006892,-0.159577,camera_link,20.300001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.31,0.2978,-0.1739,0.0744,-0.0032,0.2948,,,gnm_closed_loop,0.2,-0.1739,True,218,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0801,True,0.2978,-0.1739,0.2,-0.1739,True,armed,False,
h21_ft_K_b_20260710_031001,636,20.316668,1783649511.61516,0.2775,-2.921648,4e-06,1.196086,0.2,-0.1766,0.011508,-0.280156,camera_link,20.316668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,8.61,0.2944,-0.1766,0.0736,-0.0033,0.2998,,,gnm_closed_loop,0.2,-0.1766,True,220,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0801,True,0.2944,-0.1766,0.2,-0.1766,True,armed,False,
h21_ft_K_b_20260710_031001,637,20.333334,1783649511.617342,0.277357,-2.921511,4e-06,1.194269,0.2,-0.1766,0.011508,-0.280156,camera_link,20.333334,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,8.61,0.2944,-0.1766,0.0736,-0.0033,0.2998,,,gnm_closed_loop,0.2,-0.1766,True,222,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0801,True,0.2944,-0.1766,0.2,-0.1766,True,armed,False,
h21_ft_K_b_20260710_031001,638,20.350001,1783649511.619289,0.277245,-2.921429,2e-06,1.193359,0.2,-0.1766,0.011508,-0.280156,camera_link,20.350001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,8.61,0.2944,-0.1766,0.0736,-0.0033,0.2998,,,gnm_closed_loop,0.2,-0.1766,True,224,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0801,True,0.2944,-0.1766,0.2,-0.1766,True,armed,False,
h21_ft_K_b_20260710_031001,639,20.366668,1783649511.633995,0.277121,-2.921284,1e-06,1.191176,0.2,-0.177,0.008776,-0.216954,camera_link,20.366668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.73,0.302,-0.177,0.0755,-0.0033,0.2999,,,gnm_closed_loop,0.2,-0.177,True,226,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.08,True,0.302,-0.177,0.2,-0.177,True,armed,False,
h21_ft_K_b_20260710_031001,640,20.383334,1783649511.636346,0.276919,-2.92113,3e-06,1.189528,0.2,-0.177,0.008776,-0.216954,camera_link,20.383334,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.73,0.302,-0.177,0.0755,-0.0033,0.2999,,,gnm_closed_loop,0.2,-0.177,True,228,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.08,True,0.302,-0.177,0.2,-0.177,True,armed,False,
h21_ft_K_b_20260710_031001,641,20.400001,1783649511.63831,0.276678,-2.920913,1e-06,1.186698,0.2,-0.177,0.008776,-0.216954,camera_link,20.400001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.73,0.302,-0.177,0.0755,-0.0033,0.2999,,,gnm_closed_loop,0.2,-0.177,True,230,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0799,True,0.302,-0.177,0.2,-0.177,True,armed,False,
h21_ft_K_b_20260710_031001,642,20.416668,1783649511.653233,0.276445,-2.920737,3e-06,1.184833,0.2,-0.1681,0.008688,-0.215277,camera_link,20.416668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.51,0.2992,-0.1681,0.0748,-0.0031,0.3,,,gnm_closed_loop,0.2,-0.1681,True,232,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0799,True,0.2992,-0.1681,0.2,-0.1681,True,armed,False,
h21_ft_K_b_20260710_031001,643,20.433334,1783649511.655433,0.276231,-2.920573,2e-06,1.183077,0.2,-0.1681,0.008688,-0.215277,camera_link,20.433334,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.51,0.2992,-0.1681,0.0748,-0.0031,0.3,,,gnm_closed_loop,0.2,-0.1681,True,234,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0799,True,0.2992,-0.1681,0.2,-0.1681,True,armed,False,
h21_ft_K_b_20260710_031001,644,20.450001,1783649511.657407,0.27598,-2.920353,2e-06,1.180461,0.2,-0.1681,0.008688,-0.215277,camera_link,20.450001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.51,0.2992,-0.1681,0.0748,-0.0031,0.3,,,gnm_closed_loop,0.2,-0.1681,True,236,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0798,True,0.2992,-0.1681,0.2,-0.1681,True,armed,False,
h21_ft_K_b_20260710_031001,645,20.466668,1783649511.67199,0.275753,-2.920183,3e-06,1.178581,0.2,-0.1613,0.009299,-0.238274,camera_link,20.466668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.25,0.2874,-0.1613,0.0719,-0.0029,0.3068,,,gnm_closed_loop,0.2,-0.1613,True,238,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0798,True,0.2874,-0.1613,0.2,-0.1613,True,armed,False,
h21_ft_K_b_20260710_031001,646,20.483334,1783649511.674281,0.275537,-2.920017,2e-06,1.176814,0.2,-0.1613,0.009299,-0.238274,camera_link,20.483334,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.25,0.2874,-0.1613,0.0719,-0.0029,0.3068,,,gnm_closed_loop,0.2,-0.1613,True,240,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0798,True,0.2874,-0.1613,0.2,-0.1613,True,armed,False,
h21_ft_K_b_20260710_031001,647,20.500001,1783649511.676324,0.275277,-2.919802,3e-06,1.174414,0.2,-0.1613,0.009299,-0.238274,camera_link,20.500001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.25,0.2874,-0.1613,0.0719,-0.0029,0.3068,,,gnm_closed_loop,0.2,-0.1613,True,242,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0798,True,0.2874,-0.1613,0.2,-0.1613,True,armed,False,
h21_ft_K_b_20260710_031001,648,20.516668,1783649511.690861,0.275032,-2.919609,3e-06,1.172301,0.2,-0.1739,0.012017,-0.300939,camera_link,20.516668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.68,0.2844,-0.1739,0.0711,-0.0031,0.2973,,,gnm_closed_loop,0.2,-0.1739,True,244,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0797,True,0.2844,-0.1739,0.2,-0.1739,True,armed,False,
h21_ft_K_b_20260710_031001,649,20.533334,1783649511.693651,0.274746,-2.919387,3e-06,1.169968,0.2,-0.1739,0.012017,-0.300939,camera_link,20.533334,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.68,0.2844,-0.1739,0.0711,-0.0031,0.2973,,,gnm_closed_loop,0.2,-0.1739,True,246,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0797,True,0.2844,-0.1739,0.2,-0.1739,True,armed,False,
h21_ft_K_b_20260710_031001,650,20.550001,1783649511.695765,0.274484,-2.919152,4e-06,1.167185,0.2,-0.1739,0.012017,-0.300939,camera_link,20.550001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.68,0.2844,-0.1739,0.0711,-0.0031,0.2973,,,gnm_closed_loop,0.2,-0.1739,True,248,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0796,True,0.2844,-0.1739,0.2,-0.1739,True,armed,False,
h21_ft_K_b_20260710_031001,651,20.566668,1783649511.711331,0.274261,-2.918934,3e-06,1.164321,0.2,-0.167,0.012389,-0.307502,camera_link,20.566668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.44,0.2887,-0.167,0.0722,-0.003,0.286,,,gnm_closed_loop,0.2,-0.167,True,250,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0796,True,0.2887,-0.167,0.2,-0.167,True,armed,False,
h21_ft_K_b_20260710_031001,652,20.583334,1783649511.71358,0.274096,-2.918754,5e-06,1.161879,0.2,-0.167,0.012389,-0.307502,camera_link,20.583334,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.44,0.2887,-0.167,0.0722,-0.003,0.286,,,gnm_closed_loop,0.2,-0.167,True,252,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0795,True,0.2887,-0.167,0.2,-0.167,True,armed,False,
h21_ft_K_b_20260710_031001,653,20.600001,1783649511.71583,0.273926,-2.91862,3e-06,1.160454,0.2,-0.167,0.012389,-0.307502,camera_link,20.600001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.44,0.2887,-0.167,0.0722,-0.003,0.286,,,gnm_closed_loop,0.2,-0.167,True,254,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0795,True,0.2887,-0.167,0.2,-0.167,True,armed,False,
h21_ft_K_b_20260710_031001,654,20.616668,1783649511.730872,0.27373,-2.918447,2e-06,1.158523,0.2,-0.1544,0.006612,-0.170898,camera_link,20.616668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.46,0.3016,-0.1544,0.0754,-0.0029,0.2905,,,gnm_closed_loop,0.2,-0.1544,True,256,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0795,True,0.3016,-0.1544,0.2,-0.1544,True,armed,False,
h21_ft_K_b_20260710_031001,655,20.633334,1783649511.733248,0.273688,-2.918272,2e-06,1.155048,0.2,-0.1544,0.006612,-0.170898,camera_link,20.633334,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.46,0.3016,-0.1544,0.0754,-0.0029,0.2905,,,gnm_closed_loop,0.2,-0.1544,True,258,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0793,True,0.3016,-0.1544,0.2,-0.1544,True,armed,False,
h21_ft_K_b_20260710_031001,656,20.650001,1783649511.73514,0.273545,-2.918157,4e-06,1.153891,0.2,-0.1544,0.006612,-0.170898,camera_link,20.650001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.46,0.3016,-0.1544,0.0754,-0.0029,0.2905,,,gnm_closed_loop,0.2,-0.1544,True,260,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0793,True,0.3016,-0.1544,0.2,-0.1544,True,armed,False,
h21_ft_K_b_20260710_031001,657,20.666668,1783649511.749251,0.273489,-2.918075,0.0,1.152321,0.2,-0.1572,0.00632,-0.162193,camera_link,20.666668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.64,0.2984,-0.1572,0.0746,-0.0029,0.295,,,gnm_closed_loop,0.2,-0.1572,True,262,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0793,True,0.2984,-0.1572,0.2,-0.1572,True,armed,False,
h21_ft_K_b_20260710_031001,658,20.683334,1783649511.752151,0.273421,-2.918023,2e-06,1.151776,0.2,-0.1572,0.00632,-0.162193,camera_link,20.683334,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.64,0.2984,-0.1572,0.0746,-0.0029,0.295,,,gnm_closed_loop,0.2,-0.1572,True,264,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0793,True,0.2984,-0.1572,0.2,-0.1572,True,armed,False,
h21_ft_K_b_20260710_031001,659,20.700001,1783649511.753994,0.273371,-2.917943,1e-06,1.150437,0.2,-0.1572,0.00632,-0.162193,camera_link,20.700001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.64,0.2984,-0.1572,0.0746,-0.0029,0.295,,,gnm_closed_loop,0.2,-0.1572,True,266,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0792,True,0.2984,-0.1572,0.2,-0.1572,True,armed,False,
h21_ft_K_b_20260710_031001,660,20.716668,1783649511.768196,0.273282,-2.917871,3e-06,1.149706,0.2,-0.1648,0.004559,-0.086927,camera_link,20.716668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.47,0.2858,-0.1648,0.0715,-0.0029,0.2961,,,gnm_closed_loop,0.2,-0.1648,True,268,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0792,True,0.2858,-0.1648,0.2,-0.1648,True,armed,False,
h21_ft_K_b_20260710_031001,661,20.733334,1783649511.770529,0.273134,-2.917735,1e-06,1.148075,0.2,-0.1648,0.004559,-0.086927,camera_link,20.733334,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.47,0.2858,-0.1648,0.0715,-0.0029,0.2961,,,gnm_closed_loop,0.2,-0.1648,True,270,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0792,True,0.2858,-0.1648,0.2,-0.1648,True,armed,False,
h21_ft_K_b_20260710_031001,662,20.750001,1783649511.772511,0.273056,-2.917557,3e-06,1.144796,0.2,-0.1648,0.004559,-0.086927,camera_link,20.750001,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.47,0.2858,-0.1648,0.0715,-0.0029,0.2961,,,gnm_closed_loop,0.2,-0.1648,True,272,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0791,True,0.2858,-0.1648,0.2,-0.1648,True,armed,False,
h21_ft_K_b_20260710_031001,663,20.766668,1783649511.788273,0.272851,-2.91739,4e-06,1.143084,0.2,-0.1723,0.00605,-0.16183,camera_link,20.766668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.39,0.2896,-0.1723,0.0724,-0.0031,0.2878,,,gnm_closed_loop,0.2,-0.1723,True,274,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.0791,True,0.2896,-0.1723,0.2,-0.1723,True,armed,False,
