episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason
gnm_closed_loop_20260708_043548,144,15.616667,1783481752.711023,1.669032,-0.000255,1e-06,0.000975,0.2,0.10632,0.199542,-0.006961,camera_link,15.616667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.61,0.3,0.1063,0.4191,0.0447,4.62,,,gnm_closed_loop,0.2,0.10632,bringup_stage_goal_A,0.9699,True,0.3,0.10632,0.2,0.10632,True,armed,False,
gnm_closed_loop_20260708_043548,145,15.633334,1783481752.713973,1.672354,-0.000252,1e-06,0.000988,0.2,0.10632,0.199542,-0.006961,camera_link,15.633334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.61,0.3,0.1063,0.4191,0.0447,4.62,,,gnm_closed_loop,0.2,0.10632,bringup_stage_goal_A,0.9671,True,0.3,0.10632,0.2,0.10632,True,armed,False,
gnm_closed_loop_20260708_043548,146,15.650001,1783481752.716191,1.67568,-0.000249,-0.0,0.000998,0.2,0.10632,0.199542,-0.006961,camera_link,15.650001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.61,0.3,0.1063,0.4191,0.0447,4.62,,,gnm_closed_loop,0.2,0.10632,bringup_stage_goal_A,0.9642,True,0.3,0.10632,0.2,0.10632,True,armed,False,
gnm_closed_loop_20260708_043548,147,15.666667,1783481752.73892,1.679006,-0.000246,-0.0,0.001008,0.2,0.107613,0.199867,-0.008459,camera_link,15.666667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.8,0.3,0.1076,0.4216,0.0455,4.57,,,gnm_closed_loop,0.2,0.107613,bringup_stage_goal_A,0.9614,True,0.3,0.107613,0.2,0.107613,True,armed,False,
gnm_closed_loop_20260708_043548,148,15.683334,1783481752.740957,1.682333,-0.000243,-0.0,0.001017,0.2,0.107613,0.199867,-0.008459,camera_link,15.683334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.8,0.3,0.1076,0.4216,0.0455,4.57,,,gnm_closed_loop,0.2,0.107613,bringup_stage_goal_A,0.9586,True,0.3,0.107613,0.2,0.107613,True,armed,False,
gnm_closed_loop_20260708_043548,149,15.700001,1783481752.742762,1.685657,-0.000239,-0.0,0.001027,0.2,0.107613,0.199867,-0.008459,camera_link,15.700001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.8,0.3,0.1076,0.4216,0.0455,4.57,,,gnm_closed_loop,0.2,0.107613,bringup_stage_goal_A,0.9557,True,0.3,0.107613,0.2,0.107613,True,armed,False,
gnm_closed_loop_20260708_043548,150,15.716667,1783481752.764757,1.688982,-0.000236,-0.0,0.001038,0.2,0.110262,0.199868,-0.009228,camera_link,15.716667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.27,0.3,0.1103,0.4234,0.0469,4.55,,,gnm_closed_loop,0.2,0.110262,bringup_stage_goal_A,0.9529,True,0.3,0.110262,0.2,0.110262,True,armed,False,
gnm_closed_loop_20260708_043548,151,15.733334,1783481752.766907,1.692307,-0.000233,-0.0,0.001049,0.2,0.110262,0.199868,-0.009228,camera_link,15.733334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.27,0.3,0.1103,0.4234,0.0469,4.55,,,gnm_closed_loop,0.2,0.110262,bringup_stage_goal_A,0.9501,True,0.3,0.110262,0.2,0.110262,True,armed,False,
gnm_closed_loop_20260708_043548,152,15.750001,1783481752.769765,1.695635,-0.00023,-0.0,0.001051,0.2,0.110262,0.199868,-0.009228,camera_link,15.750001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.27,0.3,0.1103,0.4234,0.0469,4.55,,,gnm_closed_loop,0.2,0.110262,bringup_stage_goal_A,0.9472,True,0.3,0.110262,0.2,0.110262,True,armed,False,
gnm_closed_loop_20260708_043548,153,15.766667,1783481752.794719,1.698961,-0.000227,-0.0,0.00106,0.2,0.116184,0.199722,-0.008504,camera_link,15.766667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.54,0.3,0.1162,0.423,0.0494,4.51,,,gnm_closed_loop,0.2,0.116184,bringup_stage_goal_A,0.9444,True,0.3,0.116184,0.2,0.116184,True,armed,False,
gnm_closed_loop_20260708_043548,154,15.783334,1783481752.797543,1.702285,-0.000224,-0.0,0.001072,0.2,0.116184,0.199722,-0.008504,camera_link,15.783334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.54,0.3,0.1162,0.423,0.0494,4.51,,,gnm_closed_loop,0.2,0.116184,bringup_stage_goal_A,0.9416,True,0.3,0.116184,0.2,0.116184,True,armed,False,
gnm_closed_loop_20260708_043548,155,15.800001,1783481752.799283,1.70561,-0.00022,-0.0,0.001083,0.2,0.116184,0.199722,-0.008504,camera_link,15.800001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.54,0.3,0.1162,0.423,0.0494,4.51,,,gnm_closed_loop,0.2,0.116184,bringup_stage_goal_A,0.9388,True,0.3,0.116184,0.2,0.116184,True,armed,False,
gnm_closed_loop_20260708_043548,156,15.816667,1783481752.821857,1.708931,-0.000217,0.0,0.001091,0.2,0.119393,0.199919,-0.008402,camera_link,15.816667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.36,0.3,0.1194,0.423,0.0507,4.48,,,gnm_closed_loop,0.2,0.119393,bringup_stage_goal_A,0.936,True,0.3,0.119393,0.2,0.119393,True,armed,False,
gnm_closed_loop_20260708_043548,157,15.833334,1783481752.824191,1.712256,-0.000214,-0.0,0.0011,0.2,0.119393,0.199919,-0.008402,camera_link,15.833334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.36,0.3,0.1194,0.423,0.0507,4.48,,,gnm_closed_loop,0.2,0.119393,bringup_stage_goal_A,0.9331,True,0.3,0.119393,0.2,0.119393,True,armed,False,
gnm_closed_loop_20260708_043548,158,15.850001,1783481752.825858,1.71558,-0.00021,-0.0,0.001109,0.2,0.119393,0.199919,-0.008402,camera_link,15.850001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.36,0.3,0.1194,0.423,0.0507,4.48,,,gnm_closed_loop,0.2,0.119393,bringup_stage_goal_A,0.9303,True,0.3,0.119393,0.2,0.119393,True,armed,False,
gnm_closed_loop_20260708_043548,159,15.866667,1783481752.847758,1.718907,-0.000207,-0.0,0.001121,0.2,0.119733,0.199891,-0.009387,camera_link,15.866667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.69,0.3,0.1197,0.4215,0.0507,4.49,,,gnm_closed_loop,0.2,0.119733,bringup_stage_goal_A,0.9275,True,0.3,0.119733,0.2,0.119733,True,armed,False,
gnm_closed_loop_20260708_043548,160,15.883334,1783481752.850035,1.722232,-0.000203,0.0,0.001132,0.2,0.119733,0.199891,-0.009387,camera_link,15.883334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.69,0.3,0.1197,0.4215,0.0507,4.49,,,gnm_closed_loop,0.2,0.119733,bringup_stage_goal_A,0.9247,True,0.3,0.119733,0.2,0.119733,True,armed,False,
gnm_closed_loop_20260708_043548,161,15.900001,1783481752.85213,1.725558,-0.0002,-0.0,0.001144,0.2,0.119733,0.199891,-0.009387,camera_link,15.900001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.69,0.3,0.1197,0.4215,0.0507,4.49,,,gnm_closed_loop,0.2,0.119733,bringup_stage_goal_A,0.9219,True,0.3,0.119733,0.2,0.119733,True,armed,False,
gnm_closed_loop_20260708_043548,162,15.916667,1783481752.874409,1.728884,-0.000196,-0.0,0.001156,0.2,0.123664,0.199877,-0.009465,camera_link,15.916667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.99,0.3,0.1237,0.4224,0.0525,4.47,,,gnm_closed_loop,0.2,0.123664,bringup_stage_goal_A,0.9191,True,0.3,0.123664,0.2,0.123664,True,armed,False,
gnm_closed_loop_20260708_043548,163,15.933334,1783481752.876424,1.732208,-0.000192,-0.0,0.001168,0.2,0.123664,0.199877,-0.009465,camera_link,15.933334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.99,0.3,0.1237,0.4224,0.0525,4.47,,,gnm_closed_loop,0.2,0.123664,bringup_stage_goal_A,0.9163,True,0.3,0.123664,0.2,0.123664,True,armed,False,
gnm_closed_loop_20260708_043548,164,15.950001,1783481752.878277,1.735533,-0.000189,-0.0,0.00118,0.2,0.123664,0.199877,-0.009465,camera_link,15.950001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.99,0.3,0.1237,0.4224,0.0525,4.47,,,gnm_closed_loop,0.2,0.123664,bringup_stage_goal_A,0.9136,True,0.3,0.123664,0.2,0.123664,True,armed,False,
gnm_closed_loop_20260708_043548,165,15.966667,1783481752.902535,1.738857,-0.000185,-0.0,0.001189,0.2,0.126744,0.200012,-0.008751,camera_link,15.966667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.64,0.3,0.1267,0.4243,0.0541,4.45,,,gnm_closed_loop,0.2,0.126744,bringup_stage_goal_A,0.9108,True,0.3,0.126744,0.2,0.126744,True,armed,False,
gnm_closed_loop_20260708_043548,166,15.983334,1783481752.905129,1.742183,-0.000181,-0.0,0.001202,0.2,0.126744,0.200012,-0.008751,camera_link,15.983334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.64,0.3,0.1267,0.4243,0.0541,4.45,,,gnm_closed_loop,0.2,0.126744,bringup_stage_goal_A,0.908,True,0.3,0.126744,0.2,0.126744,True,armed,False,
gnm_closed_loop_20260708_043548,167,16.000001,1783481752.906954,1.745506,-0.000178,-0.0,0.001212,0.2,0.126744,0.200012,-0.008751,camera_link,16.000001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.64,0.3,0.1267,0.4243,0.0541,4.45,,,gnm_closed_loop,0.2,0.126744,bringup_stage_goal_A,0.9052,True,0.3,0.126744,0.2,0.126744,True,armed,False,
gnm_closed_loop_20260708_043548,168,16.016668,1783481752.929329,1.748832,-0.000174,-0.0,0.001224,0.2,0.129699,0.199907,-0.01018,camera_link,16.016668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.19,0.3,0.1297,0.4284,0.0559,4.42,,,gnm_closed_loop,0.2,0.129699,bringup_stage_goal_A,0.9025,True,0.3,0.129699,0.2,0.129699,True,armed,False,
gnm_closed_loop_20260708_043548,169,16.033334,1783481752.931757,1.752158,-0.00017,-0.0,0.001237,0.2,0.129699,0.199907,-0.01018,camera_link,16.033334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.19,0.3,0.1297,0.4284,0.0559,4.42,,,gnm_closed_loop,0.2,0.129699,bringup_stage_goal_A,0.8997,True,0.3,0.129699,0.2,0.129699,True,armed,False,
gnm_closed_loop_20260708_043548,170,16.050001,1783481752.933505,1.755481,-0.000167,-0.0,0.001246,0.2,0.129699,0.199907,-0.01018,camera_link,16.050001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.19,0.3,0.1297,0.4284,0.0559,4.42,,,gnm_closed_loop,0.2,0.129699,bringup_stage_goal_A,0.8969,True,0.3,0.129699,0.2,0.129699,True,armed,False,
gnm_closed_loop_20260708_043548,171,16.066668,1783481752.955632,1.758807,-0.000163,-0.0,0.001259,0.2,0.129114,0.19992,-0.010279,camera_link,16.066668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.83,0.3,0.1291,0.43,0.0558,4.42,,,gnm_closed_loop,0.2,0.129114,bringup_stage_goal_A,0.8942,True,0.3,0.129114,0.2,0.129114,True,armed,False,
gnm_closed_loop_20260708_043548,172,16.083334,1783481752.958903,1.762132,-0.000159,-0.0,0.001272,0.2,0.129114,0.19992,-0.010279,camera_link,16.083334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.83,0.3,0.1291,0.43,0.0558,4.42,,,gnm_closed_loop,0.2,0.129114,bringup_stage_goal_A,0.8914,True,0.3,0.129114,0.2,0.129114,True,armed,False,
gnm_closed_loop_20260708_043548,173,16.100001,1783481752.96192,1.765458,-0.000155,-0.0,0.001284,0.2,0.129114,0.19992,-0.010279,camera_link,16.100001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.83,0.3,0.1291,0.43,0.0558,4.42,,,gnm_closed_loop,0.2,0.129114,bringup_stage_goal_A,0.8887,True,0.3,0.129114,0.2,0.129114,True,armed,False,
gnm_closed_loop_20260708_043548,174,16.116668,1783481752.988426,1.768783,-0.000151,-0.0,0.001297,0.2,0.131141,0.199877,-0.010188,camera_link,16.116668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.79,0.3,0.1311,0.4302,0.0567,4.4,,,gnm_closed_loop,0.2,0.131141,bringup_stage_goal_A,0.8859,True,0.3,0.131141,0.2,0.131141,True,armed,False,
gnm_closed_loop_20260708_043548,175,16.133334,1783481752.991714,1.772108,-0.000147,-0.0,0.00131,0.2,0.131141,0.199877,-0.010188,camera_link,16.133334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.79,0.3,0.1311,0.4302,0.0567,4.4,,,gnm_closed_loop,0.2,0.131141,bringup_stage_goal_A,0.8832,True,0.3,0.131141,0.2,0.131141,True,armed,False,
gnm_closed_loop_20260708_043548,176,16.150001,1783481752.993695,1.775431,-0.000144,1e-06,0.001319,0.2,0.131141,0.199877,-0.010188,camera_link,16.150001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.79,0.3,0.1311,0.4302,0.0567,4.4,,,gnm_closed_loop,0.2,0.131141,bringup_stage_goal_A,0.8804,True,0.3,0.131141,0.2,0.131141,True,armed,False,
gnm_closed_loop_20260708_043548,177,16.166668,1783481753.026359,1.778755,-0.000139,0.0,0.001333,0.2,0.131252,0.199687,-0.011358,camera_link,16.166668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,18.42,0.3,0.1313,0.4309,0.0569,4.38,,,gnm_closed_loop,0.2,0.131252,bringup_stage_goal_A,0.8777,True,0.3,0.131252,0.2,0.131252,True,armed,False,
gnm_closed_loop_20260708_043548,178,16.183334,1783481753.02889,1.782082,-0.000135,-0.0,0.001346,0.2,0.131252,0.199687,-0.011358,camera_link,16.183334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,18.42,0.3,0.1313,0.4309,0.0569,4.38,,,gnm_closed_loop,0.2,0.131252,bringup_stage_goal_A,0.875,True,0.3,0.131252,0.2,0.131252,True,armed,False,
gnm_closed_loop_20260708_043548,179,16.200001,1783481753.030842,1.785407,-0.000131,-0.0,0.001358,0.2,0.131252,0.199687,-0.011358,camera_link,16.200001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,18.42,0.3,0.1313,0.4309,0.0569,4.38,,,gnm_closed_loop,0.2,0.131252,bringup_stage_goal_A,0.8722,True,0.3,0.131252,0.2,0.131252,True,armed,False,
gnm_closed_loop_20260708_043548,180,16.216668,1783481753.063942,1.788735,-0.000126,-0.0,0.00137,0.2,0.13244,0.199744,-0.009528,camera_link,16.216668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,20.29,0.3,0.1324,0.4328,0.0577,4.35,,,gnm_closed_loop,0.2,0.13244,bringup_stage_goal_A,0.8695,True,0.3,0.13244,0.2,0.13244,True,armed,False,
gnm_closed_loop_20260708_043548,181,16.233334,1783481753.067213,1.792059,-0.000122,-0.0,0.001383,0.2,0.13244,0.199744,-0.009528,camera_link,16.233334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,20.29,0.3,0.1324,0.4328,0.0577,4.35,,,gnm_closed_loop,0.2,0.13244,bringup_stage_goal_A,0.8668,True,0.3,0.13244,0.2,0.13244,True,armed,False,
gnm_closed_loop_20260708_043548,182,16.250001,1783481753.069515,1.795385,-0.000118,-0.0,0.001396,0.2,0.13244,0.199744,-0.009528,camera_link,16.250001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,20.29,0.3,0.1324,0.4328,0.0577,4.35,,,gnm_closed_loop,0.2,0.13244,bringup_stage_goal_A,0.8641,True,0.3,0.13244,0.2,0.13244,True,armed,False,
gnm_closed_loop_20260708_043548,183,16.266668,1783481753.096697,1.79871,-0.000113,-0.0,0.001409,0.2,0.13223,0.199871,-0.010421,camera_link,16.266668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.62,0.3,0.1322,0.4334,0.0576,4.35,,,gnm_closed_loop,0.2,0.13223,bringup_stage_goal_A,0.8613,True,0.3,0.13223,0.2,0.13223,True,armed,False,
gnm_closed_loop_20260708_043548,184,16.283334,1783481753.098711,1.802035,-0.000109,-0.0,0.001421,0.2,0.13223,0.199871,-0.010421,camera_link,16.283334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.62,0.3,0.1322,0.4334,0.0576,4.35,,,gnm_closed_loop,0.2,0.13223,bringup_stage_goal_A,0.8586,True,0.3,0.13223,0.2,0.13223,True,armed,False,
gnm_closed_loop_20260708_043548,185,16.300001,1783481753.101223,1.805358,-0.000104,1e-06,0.001438,0.2,0.13223,0.199871,-0.010421,camera_link,16.300001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.62,0.3,0.1322,0.4334,0.0576,4.35,,,gnm_closed_loop,0.2,0.13223,bringup_stage_goal_A,0.8559,True,0.3,0.13223,0.2,0.13223,True,armed,False,
gnm_closed_loop_20260708_043548,186,16.316668,1783481753.122429,1.80868,-0.0001,-0.0,0.001448,0.2,0.133454,0.199956,-0.008115,camera_link,16.316668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.73,0.3,0.1335,0.434,0.0583,4.33,,,gnm_closed_loop,0.2,0.133454,bringup_stage_goal_A,0.8532,True,0.3,0.133454,0.2,0.133454,True,armed,False,
gnm_closed_loop_20260708_043548,187,16.333334,1783481753.125644,1.812006,-9.6e-05,1e-06,0.001455,0.2,0.133454,0.199956,-0.008115,camera_link,16.333334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.73,0.3,0.1335,0.434,0.0583,4.33,,,gnm_closed_loop,0.2,0.133454,bringup_stage_goal_A,0.8505,True,0.3,0.133454,0.2,0.133454,True,armed,False,
gnm_closed_loop_20260708_043548,188,16.350001,1783481753.127458,1.815332,-9.2e-05,0.0,0.001462,0.2,0.133454,0.199956,-0.008115,camera_link,16.350001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.73,0.3,0.1335,0.434,0.0583,4.33,,,gnm_closed_loop,0.2,0.133454,bringup_stage_goal_A,0.8479,True,0.3,0.133454,0.2,0.133454,True,armed,False,
gnm_closed_loop_20260708_043548,189,16.366668,1783481753.150957,1.818652,-8.8e-05,0.0,0.00147,0.2,0.131684,0.19994,-0.009428,camera_link,16.366668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.54,0.3,0.1317,0.4365,0.0578,4.32,,,gnm_closed_loop,0.2,0.131684,bringup_stage_goal_A,0.8452,True,0.3,0.131684,0.2,0.131684,True,armed,False,
gnm_closed_loop_20260708_043548,190,16.383334,1783481753.15428,1.821978,-8.3e-05,-0.0,0.001484,0.2,0.131684,0.19994,-0.009428,camera_link,16.383334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.54,0.3,0.1317,0.4365,0.0578,4.32,,,gnm_closed_loop,0.2,0.131684,bringup_stage_goal_A,0.8425,True,0.3,0.131684,0.2,0.131684,True,armed,False,
gnm_closed_loop_20260708_043548,191,16.400001,1783481753.157047,1.825303,-7.9e-05,-0.0,0.001497,0.2,0.131684,0.19994,-0.009428,camera_link,16.400001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.54,0.3,0.1317,0.4365,0.0578,4.32,,,gnm_closed_loop,0.2,0.131684,bringup_stage_goal_A,0.8398,True,0.3,0.131684,0.2,0.131684,True,armed,False,
gnm_closed_loop_20260708_043548,192,16.416668,1783481753.18343,1.828631,-7.4e-05,-0.0,0.001509,0.2,0.131168,0.199701,-0.010179,camera_link,16.416668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.94,0.3,0.1312,0.4358,0.0575,4.31,,,gnm_closed_loop,0.2,0.131168,bringup_stage_goal_A,0.8371,True,0.3,0.131168,0.2,0.131168,True,armed,False,
gnm_closed_loop_20260708_043548,193,16.433334,1783481753.18562,1.831955,-6.9e-05,-0.0,0.001522,0.2,0.131168,0.199701,-0.010179,camera_link,16.433334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.94,0.3,0.1312,0.4358,0.0575,4.31,,,gnm_closed_loop,0.2,0.131168,bringup_stage_goal_A,0.8345,True,0.3,0.131168,0.2,0.131168,True,armed,False,
gnm_closed_loop_20260708_043548,194,16.450001,1783481753.18807,1.83528,-6.4e-05,-0.0,0.001535,0.2,0.131168,0.199701,-0.010179,camera_link,16.450001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.94,0.3,0.1312,0.4358,0.0575,4.31,,,gnm_closed_loop,0.2,0.131168,bringup_stage_goal_A,0.8318,True,0.3,0.131168,0.2,0.131168,True,armed,False,
gnm_closed_loop_20260708_043548,195,16.466668,1783481753.210982,1.838605,-6e-05,-0.0,0.001547,0.2,0.131875,0.199868,-0.010685,camera_link,16.466668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.42,0.3,0.1319,0.4341,0.0576,4.31,,,gnm_closed_loop,0.2,0.131875,bringup_stage_goal_A,0.8292,True,0.3,0.131875,0.2,0.131875,True,armed,False,
gnm_closed_loop_20260708_043548,196,16.483334,1783481753.214192,1.84193,-5.5e-05,-0.0,0.00156,0.2,0.131875,0.199868,-0.010685,camera_link,16.483334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.42,0.3,0.1319,0.4341,0.0576,4.31,,,gnm_closed_loop,0.2,0.131875,bringup_stage_goal_A,0.8265,True,0.3,0.131875,0.2,0.131875,True,armed,False,
gnm_closed_loop_20260708_043548,197,16.500001,1783481753.215953,1.845253,-5e-05,-0.0,0.001571,0.2,0.131875,0.199868,-0.010685,camera_link,16.500001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.42,0.3,0.1319,0.4341,0.0576,4.31,,,gnm_closed_loop,0.2,0.131875,bringup_stage_goal_A,0.8239,True,0.3,0.131875,0.2,0.131875,True,armed,False,
gnm_closed_loop_20260708_043548,198,16.516668,1783481753.238208,1.848577,-4.4e-05,0.0,0.001583,0.2,0.13203,0.199904,-0.010252,camera_link,16.516668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.76,0.3,0.132,0.4344,0.0577,4.3,,,gnm_closed_loop,0.2,0.13203,bringup_stage_goal_A,0.8212,True,0.3,0.13203,0.2,0.13203,True,armed,False,
gnm_closed_loop_20260708_043548,199,16.533334,1783481753.240239,1.851904,-3.9e-05,-0.0,0.001596,0.2,0.13203,0.199904,-0.010252,camera_link,16.533334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.76,0.3,0.132,0.4344,0.0577,4.3,,,gnm_closed_loop,0.2,0.13203,bringup_stage_goal_A,0.8186,True,0.3,0.13203,0.2,0.13203,True,armed,False,
gnm_closed_loop_20260708_043548,200,16.550001,1783481753.241926,1.855227,-3.5e-05,-0.0,0.001606,0.2,0.13203,0.199904,-0.010252,camera_link,16.550001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.76,0.3,0.132,0.4344,0.0577,4.3,,,gnm_closed_loop,0.2,0.13203,bringup_stage_goal_A,0.8159,True,0.3,0.13203,0.2,0.13203,True,armed,False,
gnm_closed_loop_20260708_043548,201,16.566668,1783481753.264438,1.858552,-2.9e-05,0.0,0.001618,0.2,0.135364,0.199828,-0.01056,camera_link,16.566668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.94,0.3,0.1354,0.435,0.0593,4.25,,,gnm_closed_loop,0.2,0.135364,bringup_stage_goal_A,0.8133,True,0.3,0.135364,0.2,0.135364,True,armed,False,
gnm_closed_loop_20260708_043548,202,16.583334,1783481753.266603,1.861876,-2.5e-05,0.0,0.001627,0.2,0.135364,0.199828,-0.01056,camera_link,16.583334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.94,0.3,0.1354,0.435,0.0593,4.25,,,gnm_closed_loop,0.2,0.135364,bringup_stage_goal_A,0.8107,True,0.3,0.135364,0.2,0.135364,True,armed,False,
