episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason,stop_head_enabled,stop_head_mode,stop_head_model_path,stop_head_latency_ms,stop_probability,stop_decision_shadow,stop_threshold,stop_reason_shadow,distance_to_goal_at_stop_signal,nearest_goal_distance_so_far,overshoot_detected,would_have_stopped_step,would_have_stopped_sim_time,stop_authority_enabled
hospital_straight_medium_B_20260708_142905,373,15.933334,1783517352.710358,1.125436,-1.125486,-0.0,2.356012,0.2,-0.022544,0.199851,0.000751,camera_link,15.933334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.71,0.3,-0.0225,0.7343,-0.0166,10.13,,,gnm_closed_loop,0.2,-0.022544,hospital_goal_B,2.7654,True,0.3,-0.022544,0.2,-0.022544,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.129,0.0,False,0.5,,,2.7688,False,,,False
hospital_straight_medium_B_20260708_142905,374,15.950001,1783517352.712273,1.123085,-1.123134,-0.0,2.356012,0.2,-0.022544,0.199851,0.000751,camera_link,15.950001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.71,0.3,-0.0225,0.7343,-0.0166,10.13,,,gnm_closed_loop,0.2,-0.022544,hospital_goal_B,2.7621,True,0.3,-0.022544,0.2,-0.022544,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.129,0.0,False,0.5,,,2.7688,False,,,False
hospital_straight_medium_B_20260708_142905,375,15.966667,1783517352.736234,1.120735,-1.120783,-0.0,2.356011,0.2,-0.022443,0.199845,0.001164,camera_link,15.966667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.98,0.3,-0.0224,0.7403,-0.0166,10.16,,,gnm_closed_loop,0.2,-0.022443,hospital_goal_B,2.7588,True,0.3,-0.022443,0.2,-0.022443,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.114,0.0,False,0.5,,,2.7588,False,,,False
hospital_straight_medium_B_20260708_142905,376,15.983334,1783517352.738683,1.118385,-1.118432,-0.0,2.35601,0.2,-0.022443,0.199845,0.001164,camera_link,15.983334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.98,0.3,-0.0224,0.7403,-0.0166,10.16,,,gnm_closed_loop,0.2,-0.022443,hospital_goal_B,2.7555,True,0.3,-0.022443,0.2,-0.022443,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.114,0.0,False,0.5,,,2.7588,False,,,False
hospital_straight_medium_B_20260708_142905,377,16.000001,1783517352.740703,1.116034,-1.11608,-0.0,2.356009,0.2,-0.022443,0.199845,0.001164,camera_link,16.000001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.98,0.3,-0.0224,0.7403,-0.0166,10.16,,,gnm_closed_loop,0.2,-0.022443,hospital_goal_B,2.7521,True,0.3,-0.022443,0.2,-0.022443,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.114,0.0,False,0.5,,,2.7588,False,,,False
hospital_straight_medium_B_20260708_142905,378,16.016668,1783517352.766049,1.113684,-1.113729,-0.0,2.356008,0.2,-0.02307,0.199843,0.001299,camera_link,16.016668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.76,0.3,-0.0231,0.7432,-0.0171,10.14,,,gnm_closed_loop,0.2,-0.02307,hospital_goal_B,2.7488,True,0.3,-0.02307,0.2,-0.02307,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.126,0.0,False,0.5,,,2.7488,False,,,False
hospital_straight_medium_B_20260708_142905,379,16.033334,1783517352.768299,1.111333,-1.111378,-0.0,2.356007,0.2,-0.02307,0.199843,0.001299,camera_link,16.033334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.76,0.3,-0.0231,0.7432,-0.0171,10.14,,,gnm_closed_loop,0.2,-0.02307,hospital_goal_B,2.7455,True,0.3,-0.02307,0.2,-0.02307,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.126,0.0,False,0.5,,,2.7488,False,,,False
hospital_straight_medium_B_20260708_142905,380,16.050001,1783517352.770899,1.108983,-1.109026,-0.0,2.356006,0.2,-0.02307,0.199843,0.001299,camera_link,16.050001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.76,0.3,-0.0231,0.7432,-0.0171,10.14,,,gnm_closed_loop,0.2,-0.02307,hospital_goal_B,2.7422,True,0.3,-0.02307,0.2,-0.02307,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.126,0.0,False,0.5,,,2.7488,False,,,False
hospital_straight_medium_B_20260708_142905,381,16.066668,1783517352.793999,1.106632,-1.106675,-0.0,2.356006,0.2,-0.022764,0.199836,0.000624,camera_link,16.066668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.14,0.3,-0.0228,0.7436,-0.0169,10.06,,,gnm_closed_loop,0.2,-0.022764,hospital_goal_B,2.7388,True,0.3,-0.022764,0.2,-0.022764,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.116,0.0,False,0.5,,,2.7388,False,,,False
hospital_straight_medium_B_20260708_142905,382,16.083334,1783517352.796583,1.104282,-1.104323,-0.0,2.356005,0.2,-0.022764,0.199836,0.000624,camera_link,16.083334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.14,0.3,-0.0228,0.7436,-0.0169,10.06,,,gnm_closed_loop,0.2,-0.022764,hospital_goal_B,2.7355,True,0.3,-0.022764,0.2,-0.022764,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.116,0.0,False,0.5,,,2.7388,False,,,False
