episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,experiment_id,pair_id,condition,stop_rule_name,stop_rule_threshold,stop_rule_k,stop_rule_ratio,initial_predicted_distance,normalized_predicted_distance,stop_triggered,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason,stop_head_enabled,stop_head_mode,stop_head_model_path,stop_head_latency_ms,stop_probability,stop_decision_shadow,stop_threshold,stop_reason_shadow,distance_to_goal_at_stop_signal,nearest_goal_distance_so_far,overshoot_detected,would_have_stopped_step,would_have_stopped_sim_time,stop_authority_enabled
normcmp_F_baseline_20260708_153134,651,20.566668,1783521103.802214,0.339113,0.499758,-0.0,-3.141195,0.2,0.040158,0.199873,-0.001748,camera_link,20.566668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.54,0.3,0.0402,0.4783,0.0192,1.61,,,gnm_closed_loop,0.2,0.040158,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1609,True,0.3,0.040158,0.2,0.040158,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.129,0.0076,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,652,20.583334,1783521103.805551,0.335788,0.499757,-0.0,-3.141194,0.2,0.040158,0.199873,-0.001748,camera_link,20.583334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.54,0.3,0.0402,0.4783,0.0192,1.61,,,gnm_closed_loop,0.2,0.040158,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1642,True,0.3,0.040158,0.2,0.040158,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.129,0.0076,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,653,20.600001,1783521103.807431,0.332464,0.499755,-0.0,-3.141192,0.2,0.040158,0.199873,-0.001748,camera_link,20.600001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.54,0.3,0.0402,0.4783,0.0192,1.61,,,gnm_closed_loop,0.2,0.040158,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1675,True,0.3,0.040158,0.2,0.040158,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.129,0.0076,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,654,20.616668,1783521103.83178,0.329139,0.499754,-0.0,-3.141191,0.2,0.047251,0.199869,-0.002377,camera_link,20.616668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.9,0.3,0.0473,0.4901,0.0232,1.61,,,gnm_closed_loop,0.2,0.047251,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1709,True,0.3,0.047251,0.2,0.047251,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.127,0.0014,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,655,20.633334,1783521103.834334,0.325814,0.499753,-0.0,-3.141189,0.2,0.047251,0.199869,-0.002377,camera_link,20.633334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.9,0.3,0.0473,0.4901,0.0232,1.61,,,gnm_closed_loop,0.2,0.047251,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1742,True,0.3,0.047251,0.2,0.047251,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.127,0.0014,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,656,20.650001,1783521103.836202,0.32249,0.499752,-0.0,-3.141187,0.2,0.047251,0.199869,-0.002377,camera_link,20.650001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.9,0.3,0.0473,0.4901,0.0232,1.61,,,gnm_closed_loop,0.2,0.047251,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1775,True,0.3,0.047251,0.2,0.047251,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.127,0.0014,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,657,20.666668,1783521103.859506,0.319165,0.49975,-0.0,-3.141185,0.2,0.055209,0.199863,-0.003004,camera_link,20.666668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.0,0.3,0.0552,0.5046,0.0279,1.61,,,gnm_closed_loop,0.2,0.055209,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1808,True,0.3,0.055209,0.2,0.055209,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.127,0.0003,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,658,20.683334,1783521103.861981,0.31584,0.499749,-0.0,-3.141183,0.2,0.055209,0.199863,-0.003004,camera_link,20.683334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.0,0.3,0.0552,0.5046,0.0279,1.61,,,gnm_closed_loop,0.2,0.055209,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1842,True,0.3,0.055209,0.2,0.055209,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.127,0.0003,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,659,20.700001,1783521103.863755,0.312515,0.499748,-0.0,-3.141181,0.2,0.055209,0.199863,-0.003004,camera_link,20.700001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.0,0.3,0.0552,0.5046,0.0279,1.61,,,gnm_closed_loop,0.2,0.055209,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1875,True,0.3,0.055209,0.2,0.055209,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.127,0.0003,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,660,20.716668,1783521103.89349,0.30919,0.499746,-0.0,-3.141178,0.2,0.062522,0.199885,-0.003443,camera_link,20.716668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,15.63,0.3,0.0625,0.5128,0.0321,1.62,,,gnm_closed_loop,0.2,0.062522,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1908,True,0.3,0.062522,0.2,0.062522,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.13,0.0001,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,661,20.733334,1783521103.896297,0.305865,0.499745,0.0,-3.141176,0.2,0.062522,0.199885,-0.003443,camera_link,20.733334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,15.63,0.3,0.0625,0.5128,0.0321,1.62,,,gnm_closed_loop,0.2,0.062522,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1941,True,0.3,0.062522,0.2,0.062522,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.13,0.0001,True,0.5,,0.9362,0.0013,True,321,15.067,False
