episode_id,scene_id,split,method,success_radius,final_distance_to_goal,minimum_distance_to_goal,success_flag,oracle_success_flag,navigation_error,source_file,source_command
kujiale_0203_kujiale_0203_17_0,kujiale_0203,train,baseline_gnm,3.0,1.0028,1.0028,True,True,1.0028,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_17_0,kujiale_0203,train,geometry_aware_oracle,3.0,1.0028,1.0028,True,True,1.0028,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_17_2,kujiale_0203,train,baseline_gnm,3.0,1.1781,1.1748,True,True,1.1781,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_17_2,kujiale_0203,train,geometry_aware_oracle,3.0,1.1748,1.1748,True,True,1.1748,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_17_3,kujiale_0203,train,baseline_gnm,3.0,8.5819,7.4235,False,False,8.5819,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_17_3,kujiale_0203,train,geometry_aware_oracle,3.0,7.4235,7.4235,False,False,7.4235,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_18_0,kujiale_0203,train,baseline_gnm,3.0,1.434,1.434,True,True,1.434,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_18_0,kujiale_0203,train,geometry_aware_oracle,3.0,1.434,1.434,True,True,1.434,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_18_2,kujiale_0203,train,baseline_gnm,3.0,2.6301,1.4633,True,True,2.6301,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_18_2,kujiale_0203,train,geometry_aware_oracle,3.0,1.4633,1.4633,True,True,1.4633,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_18_4,kujiale_0203,train,baseline_gnm,3.0,0.2812,0.0768,True,True,0.2812,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_18_4,kujiale_0203,train,geometry_aware_oracle,3.0,0.0768,0.0768,True,True,0.0768,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_19_2,kujiale_0203,train,baseline_gnm,3.0,3.2858,3.0875,False,False,3.2858,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_19_2,kujiale_0203,train,geometry_aware_oracle,3.0,3.0875,3.0875,False,False,3.0875,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_1_0,kujiale_0203,train,baseline_gnm,3.0,1.0085,1.0085,True,True,1.0085,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_1_0,kujiale_0203,train,geometry_aware_oracle,3.0,1.0085,1.0085,True,True,1.0085,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_1_1,kujiale_0203,train,baseline_gnm,3.0,4.2308,3.0397,False,False,4.2308,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_1_1,kujiale_0203,train,geometry_aware_oracle,3.0,3.0397,3.0397,False,False,3.0397,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_1_4,kujiale_0203,train,baseline_gnm,3.0,5.6314,1.0271,False,True,5.6314,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_1_4,kujiale_0203,train,geometry_aware_oracle,3.0,1.0271,1.0271,True,True,1.0271,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_20_3,kujiale_0203,train,baseline_gnm,3.0,0.6075,0.6075,True,True,0.6075,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_20_3,kujiale_0203,train,geometry_aware_oracle,3.0,0.6075,0.6075,True,True,0.6075,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_21_2,kujiale_0203,train,baseline_gnm,3.0,1.5763,1.5763,True,True,1.5763,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_21_2,kujiale_0203,train,geometry_aware_oracle,3.0,1.5763,1.5763,True,True,1.5763,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_21_3,kujiale_0203,train,baseline_gnm,3.0,3.7023,3.6829,False,False,3.7023,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_21_3,kujiale_0203,train,geometry_aware_oracle,3.0,3.6829,3.6829,False,False,3.6829,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_23_0,kujiale_0203,train,baseline_gnm,3.0,7.9744,4.86,False,False,7.9744,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_23_0,kujiale_0203,train,geometry_aware_oracle,3.0,4.86,4.86,False,False,4.86,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_23_1,kujiale_0203,train,baseline_gnm,3.0,2.186,2.0053,True,True,2.186,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_23_1,kujiale_0203,train,geometry_aware_oracle,3.0,2.0053,2.0053,True,True,2.0053,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_24_1,kujiale_0203,train,baseline_gnm,3.0,3.7949,1.6706,False,True,3.7949,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_24_1,kujiale_0203,train,geometry_aware_oracle,3.0,1.6706,1.6706,True,True,1.6706,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_24_2,kujiale_0203,train,baseline_gnm,3.0,1.7037,1.7037,True,True,1.7037,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_24_2,kujiale_0203,train,geometry_aware_oracle,3.0,1.7037,1.7037,True,True,1.7037,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_24_4,kujiale_0203,train,baseline_gnm,3.0,2.4409,2.2654,True,True,2.4409,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_24_4,kujiale_0203,train,geometry_aware_oracle,3.0,2.2654,2.2654,True,True,2.2654,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_25_4,kujiale_0203,train,baseline_gnm,3.0,8.2394,4.7654,False,False,8.2394,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_25_4,kujiale_0203,train,geometry_aware_oracle,3.0,4.7654,4.7654,False,False,4.7654,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_27_3,kujiale_0203,train,baseline_gnm,3.0,0.0312,0.0312,True,True,0.0312,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_27_3,kujiale_0203,train,geometry_aware_oracle,3.0,0.0312,0.0312,True,True,0.0312,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_27_4,kujiale_0203,train,baseline_gnm,3.0,1.3077,1.3077,True,True,1.3077,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_27_4,kujiale_0203,train,geometry_aware_oracle,3.0,1.3077,1.3077,True,True,1.3077,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_28_4,kujiale_0203,train,baseline_gnm,3.0,9.5145,3.3834,False,False,9.5145,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_28_4,kujiale_0203,train,geometry_aware_oracle,3.0,3.3834,3.3834,False,False,3.3834,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_29_1,kujiale_0203,train,baseline_gnm,3.0,1.5803,1.0842,True,True,1.5803,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_29_1,kujiale_0203,train,geometry_aware_oracle,3.0,1.0842,1.0842,True,True,1.0842,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_29_2,kujiale_0203,train,baseline_gnm,3.0,8.4219,3.323,False,False,8.4219,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_29_2,kujiale_0203,train,geometry_aware_oracle,3.0,3.323,3.323,False,False,3.323,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_2_1,kujiale_0203,train,baseline_gnm,3.0,1.8475,1.8475,True,True,1.8475,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_2_1,kujiale_0203,train,geometry_aware_oracle,3.0,1.8475,1.8475,True,True,1.8475,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_2_2,kujiale_0203,train,baseline_gnm,3.0,2.7347,2.7095,True,True,2.7347,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_2_2,kujiale_0203,train,geometry_aware_oracle,3.0,2.7095,2.7095,True,True,2.7095,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_31_0,kujiale_0203,train,baseline_gnm,3.0,6.3499,1.8142,False,True,6.3499,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_31_0,kujiale_0203,train,geometry_aware_oracle,3.0,1.8142,1.8142,True,True,1.8142,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_34_2,kujiale_0203,train,baseline_gnm,3.0,5.0269,1.5715,False,True,5.0269,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_34_2,kujiale_0203,train,geometry_aware_oracle,3.0,1.5715,1.5715,True,True,1.5715,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_35_0,kujiale_0203,train,baseline_gnm,3.0,1.2743,1.2743,True,True,1.2743,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_35_0,kujiale_0203,train,geometry_aware_oracle,3.0,1.2743,1.2743,True,True,1.2743,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_35_1,kujiale_0203,train,baseline_gnm,3.0,3.6239,3.1497,False,False,3.6239,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_35_1,kujiale_0203,train,geometry_aware_oracle,3.0,3.1497,3.1497,False,False,3.1497,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_35_2,kujiale_0203,train,baseline_gnm,3.0,2.0927,2.0927,True,True,2.0927,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_35_2,kujiale_0203,train,geometry_aware_oracle,3.0,2.0927,2.0927,True,True,2.0927,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_36_3,kujiale_0203,train,baseline_gnm,3.0,1.68,1.68,True,True,1.68,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_36_3,kujiale_0203,train,geometry_aware_oracle,3.0,1.68,1.68,True,True,1.68,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_38_2,kujiale_0203,train,baseline_gnm,3.0,3.6368,1.5263,False,True,3.6368,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_38_2,kujiale_0203,train,geometry_aware_oracle,3.0,1.5263,1.5263,True,True,1.5263,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_38_4,kujiale_0203,train,baseline_gnm,3.0,11.5415,4.9788,False,False,11.5415,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_38_4,kujiale_0203,train,geometry_aware_oracle,3.0,4.9788,4.9788,False,False,4.9788,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_39_3,kujiale_0203,train,baseline_gnm,3.0,2.9229,2.9173,True,True,2.9229,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_39_3,kujiale_0203,train,geometry_aware_oracle,3.0,2.9173,2.9173,True,True,2.9173,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_39_4,kujiale_0203,train,baseline_gnm,3.0,3.7615,1.966,False,True,3.7615,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_39_4,kujiale_0203,train,geometry_aware_oracle,3.0,1.966,1.966,True,True,1.966,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_3_3,kujiale_0203,train,baseline_gnm,3.0,6.0572,6.0536,False,False,6.0572,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_3_3,kujiale_0203,train,geometry_aware_oracle,3.0,6.0536,6.0536,False,False,6.0536,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_3_4,kujiale_0203,train,baseline_gnm,3.0,1.4965,1.4965,True,True,1.4965,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_3_4,kujiale_0203,train,geometry_aware_oracle,3.0,1.4965,1.4965,True,True,1.4965,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_40_1,kujiale_0203,train,baseline_gnm,3.0,17.8014,8.5472,False,False,17.8014,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_40_1,kujiale_0203,train,geometry_aware_oracle,3.0,8.5472,8.5472,False,False,8.5472,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_40_2,kujiale_0203,train,baseline_gnm,3.0,5.947,3.3346,False,False,5.947,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_40_2,kujiale_0203,train,geometry_aware_oracle,3.0,3.3346,3.3346,False,False,3.3346,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_42_1,kujiale_0203,train,baseline_gnm,3.0,2.251,2.251,True,True,2.251,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_42_1,kujiale_0203,train,geometry_aware_oracle,3.0,2.251,2.251,True,True,2.251,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_45_0,kujiale_0203,train,baseline_gnm,3.0,6.4159,3.6581,False,False,6.4159,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_45_0,kujiale_0203,train,geometry_aware_oracle,3.0,3.6581,3.6581,False,False,3.6581,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_47_0,kujiale_0203,train,baseline_gnm,3.0,0.8648,0.8589,True,True,0.8648,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_47_0,kujiale_0203,train,geometry_aware_oracle,3.0,0.8589,0.8589,True,True,0.8589,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_47_3,kujiale_0203,train,baseline_gnm,3.0,0.8836,0.8836,True,True,0.8836,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_47_3,kujiale_0203,train,geometry_aware_oracle,3.0,0.8836,0.8836,True,True,0.8836,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_48_1,kujiale_0203,train,baseline_gnm,3.0,7.3272,5.2033,False,False,7.3272,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_48_1,kujiale_0203,train,geometry_aware_oracle,3.0,5.2033,5.2033,False,False,5.2033,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_48_3,kujiale_0203,train,baseline_gnm,3.0,8.9802,5.0684,False,False,8.9802,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_48_3,kujiale_0203,train,geometry_aware_oracle,3.0,5.0684,5.0684,False,False,5.0684,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_4_3,kujiale_0203,train,baseline_gnm,3.0,2.3712,2.3712,True,True,2.3712,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_4_3,kujiale_0203,train,geometry_aware_oracle,3.0,2.3712,2.3712,True,True,2.3712,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_4_4,kujiale_0203,train,baseline_gnm,3.0,8.1273,7.5165,False,False,8.1273,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_4_4,kujiale_0203,train,geometry_aware_oracle,3.0,7.5165,7.5165,False,False,7.5165,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_6_3,kujiale_0203,train,baseline_gnm,3.0,7.4034,5.478,False,False,7.4034,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_6_3,kujiale_0203,train,geometry_aware_oracle,3.0,5.478,5.478,False,False,5.478,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_7_4,kujiale_0203,train,baseline_gnm,3.0,1.941,1.941,True,True,1.941,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_7_4,kujiale_0203,train,geometry_aware_oracle,3.0,1.941,1.941,True,True,1.941,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_8_3,kujiale_0203,train,baseline_gnm,3.0,2.6164,2.6164,True,True,2.6164,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_8_3,kujiale_0203,train,geometry_aware_oracle,3.0,2.6164,2.6164,True,True,2.6164,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_9_2,kujiale_0203,train,baseline_gnm,3.0,6.4666,2.8035,False,True,6.4666,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_9_2,kujiale_0203,train,geometry_aware_oracle,3.0,2.8035,2.8035,True,True,2.8035,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_9_3,kujiale_0203,train,baseline_gnm,3.0,0.903,0.903,True,True,0.903,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
