episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,experiment_id,pair_id,condition,stop_rule_name,stop_rule_threshold,stop_rule_k,stop_rule_ratio,initial_predicted_distance,normalized_predicted_distance,stop_triggered,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason,stop_head_enabled,stop_head_mode,stop_head_model_path,stop_head_latency_ms,stop_probability,stop_decision_shadow,stop_threshold,stop_reason_shadow,distance_to_goal_at_stop_signal,nearest_goal_distance_so_far,overshoot_detected,would_have_stopped_step,would_have_stopped_sim_time,stop_authority_enabled
normcmp_G_baseline_20260708_153849,249,13.866667,1783521534.824709,1.675621,0.500033,-0.0,3.141513,0.2,-0.011344,0.199843,0.000492,camera_link,13.866667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.88,0.3,-0.0113,0.8865,-0.0101,8.86,,,gnm_closed_loop,0.2,-0.011344,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6756,True,0.3,-0.011344,0.2,-0.011344,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.111,0.0,False,0.5,,,2.6756,False,,,False
normcmp_G_baseline_20260708_153849,250,13.883334,1783521534.827253,1.672296,0.500033,-0.0,3.141513,0.2,-0.011344,0.199843,0.000492,camera_link,13.883334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.88,0.3,-0.0113,0.8865,-0.0101,8.86,,,gnm_closed_loop,0.2,-0.011344,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6723,True,0.3,-0.011344,0.2,-0.011344,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.111,0.0,False,0.5,,,2.6756,False,,,False
normcmp_G_baseline_20260708_153849,251,13.900001,1783521534.829937,1.668972,0.500033,-0.0,3.141513,0.2,-0.011344,0.199843,0.000492,camera_link,13.900001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.88,0.3,-0.0113,0.8865,-0.0101,8.86,,,gnm_closed_loop,0.2,-0.011344,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.669,True,0.3,-0.011344,0.2,-0.011344,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.111,0.0,False,0.5,,,2.6756,False,,,False
normcmp_G_baseline_20260708_153849,252,13.916667,1783521534.853611,1.665647,0.500034,-0.0,3.141512,0.2,-0.011202,0.199818,0.000457,camera_link,13.916667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.83,0.3,-0.0112,0.8897,-0.01,8.83,,,gnm_closed_loop,0.2,-0.011202,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6656,True,0.3,-0.011202,0.2,-0.011202,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.138,0.0,False,0.5,,,2.6656,False,,,False
normcmp_G_baseline_20260708_153849,253,13.933334,1783521534.856042,1.662323,0.500034,-0.0,3.141512,0.2,-0.011202,0.199818,0.000457,camera_link,13.933334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.83,0.3,-0.0112,0.8897,-0.01,8.83,,,gnm_closed_loop,0.2,-0.011202,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6623,True,0.3,-0.011202,0.2,-0.011202,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.138,0.0,False,0.5,,,2.6656,False,,,False
normcmp_G_baseline_20260708_153849,254,13.950001,1783521534.858065,1.658998,0.500034,-0.0,3.141512,0.2,-0.011202,0.199818,0.000457,camera_link,13.950001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.83,0.3,-0.0112,0.8897,-0.01,8.83,,,gnm_closed_loop,0.2,-0.011202,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.659,True,0.3,-0.011202,0.2,-0.011202,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.138,0.0,False,0.5,,,2.6656,False,,,False
normcmp_G_baseline_20260708_153849,255,13.966667,1783521534.882308,1.655674,0.500035,-0.0,3.141512,0.2,-0.010878,0.199815,0.000683,camera_link,13.966667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.52,0.3,-0.0109,0.8924,-0.0097,8.75,,,gnm_closed_loop,0.2,-0.010878,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6557,True,0.3,-0.010878,0.2,-0.010878,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.108,0.0,False,0.5,,,2.6557,False,,,False
normcmp_G_baseline_20260708_153849,256,13.983334,1783521534.884612,1.652349,0.500035,-0.0,3.141511,0.2,-0.010878,0.199815,0.000683,camera_link,13.983334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.52,0.3,-0.0109,0.8924,-0.0097,8.75,,,gnm_closed_loop,0.2,-0.010878,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6523,True,0.3,-0.010878,0.2,-0.010878,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.108,0.0,False,0.5,,,2.6557,False,,,False
normcmp_G_baseline_20260708_153849,257,14.000001,1783521534.886648,1.649025,0.500035,-0.0,3.141511,0.2,-0.010878,0.199815,0.000683,camera_link,14.000001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.52,0.3,-0.0109,0.8924,-0.0097,8.75,,,gnm_closed_loop,0.2,-0.010878,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.649,True,0.3,-0.010878,0.2,-0.010878,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.108,0.0,False,0.5,,,2.6557,False,,,False
normcmp_G_baseline_20260708_153849,258,14.016667,1783521534.909744,1.645701,0.500035,-0.0,3.14151,0.2,-0.010869,0.199812,0.001071,camera_link,14.016667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.85,0.3,-0.0109,0.8935,-0.0097,8.66,,,gnm_closed_loop,0.2,-0.010869,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6457,True,0.3,-0.010869,0.2,-0.010869,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.122,0.0,False,0.5,,,2.6457,False,,,False
