episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,collision_detected,collision_count_so_far,collision_body,experiment_id,pair_id,condition,stop_rule_name,stop_rule_threshold,stop_rule_k,stop_rule_ratio,initial_predicted_distance,normalized_predicted_distance,stop_triggered,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason
h21_ft_K_a_20260710_030100,1204,29.783335,1783649066.110251,0.00802,-2.82979,0.0,1.570798,0.2,-0.2394,0.000124,0.000574,camera_link,29.783335,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.74,0.3678,-0.2394,0.092,-0.0055,0.4568,,,gnm_closed_loop,0.2,-0.2394,True,1104,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3678,-0.2394,0.2,-0.2394,True,armed,False,
h21_ft_K_a_20260710_030100,1205,29.800002,1783649066.112121,0.008021,-2.829791,-0.0,1.570802,0.2,-0.2394,0.000124,0.000574,camera_link,29.800002,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.74,0.3678,-0.2394,0.092,-0.0055,0.4568,,,gnm_closed_loop,0.2,-0.2394,True,1106,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3678,-0.2394,0.2,-0.2394,True,armed,False,
h21_ft_K_a_20260710_030100,1206,29.816668,1783649066.127186,0.00802,-2.82979,0.0,1.570799,0.2,-0.2373,9.4e-05,0.000541,camera_link,29.816668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,5.25,0.3672,-0.2373,0.0918,-0.0055,0.4555,,,gnm_closed_loop,0.2,-0.2373,True,1108,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3672,-0.2373,0.2,-0.2373,True,armed,False,
h21_ft_K_a_20260710_030100,1207,29.833335,1783649066.129766,0.00802,-2.829791,0.0,1.570801,0.2,-0.2373,9.4e-05,0.000541,camera_link,29.833335,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,5.25,0.3672,-0.2373,0.0918,-0.0055,0.4555,,,gnm_closed_loop,0.2,-0.2373,True,1110,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3672,-0.2373,0.2,-0.2373,True,armed,False,
h21_ft_K_a_20260710_030100,1208,29.850002,1783649066.132578,0.00802,-2.829789,0.0,1.5708,0.2,-0.2373,9.4e-05,0.000541,camera_link,29.850002,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,5.25,0.3672,-0.2373,0.0918,-0.0055,0.4555,,,gnm_closed_loop,0.2,-0.2373,True,1112,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3672,-0.2373,0.2,-0.2373,True,armed,False,
h21_ft_K_a_20260710_030100,1209,29.866668,1783649066.152249,0.008021,-2.829791,-0.0,1.570802,0.2,-0.236,-1.5e-05,0.000378,camera_link,29.866668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.75,0.3664,-0.236,0.0916,-0.0054,0.4524,,,gnm_closed_loop,0.2,-0.236,True,1114,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3664,-0.236,0.2,-0.236,True,armed,False,
h21_ft_K_a_20260710_030100,1210,29.883335,1783649066.154582,0.00802,-2.82979,0.0,1.570799,0.2,-0.236,-1.5e-05,0.000378,camera_link,29.883335,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.75,0.3664,-0.236,0.0916,-0.0054,0.4524,,,gnm_closed_loop,0.2,-0.236,True,1116,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3664,-0.236,0.2,-0.236,True,armed,False,
h21_ft_K_a_20260710_030100,1211,29.900002,1783649066.156956,0.00802,-2.829791,0.0,1.5708,0.2,-0.236,-1.5e-05,0.000378,camera_link,29.900002,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.75,0.3664,-0.236,0.0916,-0.0054,0.4524,,,gnm_closed_loop,0.2,-0.236,True,1118,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3664,-0.236,0.2,-0.236,True,armed,False,
h21_ft_K_a_20260710_030100,1212,29.916668,1783649066.174658,0.00802,-2.829789,0.0,1.570799,0.2,-0.2336,0.000135,0.000302,camera_link,29.916668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.94,0.3657,-0.2336,0.0914,-0.0053,0.4477,,,gnm_closed_loop,0.2,-0.2336,True,1120,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3657,-0.2336,0.2,-0.2336,True,armed,False,
h21_ft_K_a_20260710_030100,1213,29.933335,1783649066.176831,0.008021,-2.829791,-0.0,1.570801,0.2,-0.2336,0.000135,0.000302,camera_link,29.933335,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.94,0.3657,-0.2336,0.0914,-0.0053,0.4477,,,gnm_closed_loop,0.2,-0.2336,True,1122,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3657,-0.2336,0.2,-0.2336,True,armed,False,
